temporada_alta,dif_min,atraso_15,periodo_dia
0,-11.0,0,mañana
0,11.0,0,mañana
0,16.0,1,mañana
0,5.0,0,mañana
0,6.0,0,mañana
0,17.0,1,mañana
0,-5.0,0,mañana
0,-7.0,0,mañana
0,21.0,1,mañana
0,3.0,0,mañana
0,12.0,0,mañana
0,12.0,0,mañana
0,7.0,0,mañana
0,10.0,0,mañana
0,14.0,0,mañana
0,0.0,0,mañana
0,13.0,0,mañana
0,37.0,1,mañana
0,-2.0,0,mañana
0,35.0,1,mañana
0,32.0,1,tarde
0,7.0,0,tarde
0,7.0,0,tarde
0,0.0,0,tarde
0,-1.0,0,tarde
0,-6.0,0,tarde
0,1.0,0,tarde
0,15.0,0,tarde
0,2.0,0,tarde
0,-7.0,0,tarde
0,3.0,0,tarde
0,-6.0,0,tarde
0,3.0,0,tarde
0,6.0,0,tarde
0,14.0,0,tarde
0,0.0,0,tarde
0,-6.0,0,tarde
0,3.0,0,tarde
0,2.0,0,tarde
0,17.0,1,tarde
0,-9.0,0,tarde
0,62.0,1,tarde
0,25.0,1,tarde
0,30.0,1,tarde
0,13.0,0,tarde
0,28.0,1,tarde
0,6.0,0,mañana
0,21.0,1,mañana
0,16.0,1,mañana
0,4.0,0,mañana
0,-1.0,0,mañana
0,8.0,0,mañana
0,3.0,0,mañana
0,-5.0,0,mañana
0,19.0,1,mañana
0,5.0,0,mañana
0,4.0,0,mañana
0,2.0,0,mañana
0,-3.0,0,mañana
0,3.0,0,mañana
0,6.0,0,mañana
0,1.0,0,mañana
0,1.0,0,mañana
0,3.0,0,mañana
0,-5.0,0,mañana
0,2.0,0,tarde
0,6.0,0,tarde
0,2.0,0,tarde
0,34.0,1,tarde
0,2.0,0,tarde
0,4.0,0,tarde
0,16.0,1,tarde
0,17.0,1,tarde
0,4.0,0,tarde
0,-2.0,0,tarde
0,157.0,1,tarde
0,-4.0,0,tarde
0,9.0,0,tarde
0,22.0,1,tarde
0,2.0,0,tarde
0,2.0,0,tarde
0,161.0,1,tarde
0,9.0,0,tarde
0,8.0,0,tarde
0,110.0,1,tarde
0,6.0,0,tarde
0,6.0,0,tarde
0,3.0,0,tarde
0,-2.0,0,tarde
0,2.0,0,tarde
0,5.0,0,tarde
0,13.0,0,mañana
0,15.0,0,mañana
0,18.0,1,mañana
0,1.0,0,mañana
0,12.0,0,mañana
0,10.0,0,mañana
0,4.0,0,mañana
0,108.0,1,mañana
0,66.0,1,mañana
0,25.0,1,mañana
0,52.0,1,mañana
0,4.0,0,mañana
0,7.0,0,mañana
0,46.0,1,mañana
0,5.0,0,mañana
0,74.0,1,mañana
0,7.0,0,mañana
0,17.0,1,mañana
0,34.0,1,mañana
0,17.0,1,mañana
0,14.0,0,noche
0,-6.0,0,tarde
0,18.0,1,noche
0,23.0,1,noche
0,40.0,1,noche
0,4.0,0,tarde
0,14.0,0,noche
0,13.0,0,noche
0,13.0,0,noche
0,15.0,0,tarde
0,79.0,1,noche
0,-6.0,0,noche
0,8.0,0,tarde
0,6.0,0,noche
0,-11.0,0,noche
0,-5.0,0,noche
0,140.0,1,tarde
0,-2.0,0,tarde
0,7.0,0,tarde
0,8.0,0,tarde
0,0.0,0,tarde
0,21.0,1,tarde
0,43.0,1,noche
0,9.0,0,noche
0,83.0,1,noche
0,-4.0,0,noche
0,52.0,1,noche
0,25.0,1,noche
0,11.0,0,noche
0,0.0,0,mañana
0,-2.0,0,mañana
0,0.0,0,mañana
0,-11.0,0,mañana
0,17.0,1,noche
0,14.0,0,noche
0,6.0,0,noche
0,19.0,1,noche
0,16.0,1,noche
0,9.0,0,noche
0,2.0,0,noche
0,-8.0,0,noche
0,5.0,0,noche
0,4.0,0,noche
0,-3.0,0,noche
0,8.0,0,noche
0,0.0,0,noche
0,6.0,0,noche
0,-2.0,0,noche
0,7.0,0,noche
0,-13.0,0,noche
0,4.0,0,noche
0,-6.0,0,noche
0,2.0,0,noche
0,18.0,1,noche
0,59.0,1,noche
0,12.0,0,noche
0,15.0,0,noche
0,-10.0,0,noche
0,1.0,0,noche
0,6.0,0,noche
0,-2.0,0,noche
0,5.0,0,noche
0,20.0,1,noche
0,52.0,1,noche
0,0.0,0,noche
0,-13.0,0,noche
0,-3.0,0,mañana
0,-1.0,0,mañana
0,16.0,1,mañana
0,0.0,0,mañana
0,25.0,1,mañana
0,-4.0,0,mañana
0,7.0,0,mañana
0,71.0,1,noche
0,4.0,0,noche
0,-7.0,0,noche
0,-3.0,0,noche
0,-8.0,0,noche
0,0.0,0,noche
0,3.0,0,noche
0,4.0,0,noche
0,-7.0,0,noche
0,-6.0,0,noche
0,1.0,0,noche
0,-6.0,0,noche
0,-1.0,0,noche
0,-5.0,0,noche
0,0.0,0,noche
1,119.0,1,noche
1,0.0,0,noche
1,3.0,0,noche
1,-9.0,0,noche
1,-4.0,0,noche
1,17.0,1,noche
1,-2.0,0,noche
1,-13.0,0,noche
1,-3.0,0,noche
1,8.0,0,noche
1,-6.0,0,noche
1,-11.0,0,noche
1,-2.0,0,noche
1,-7.0,0,noche
1,-6.0,0,noche
0,-4.0,0,noche
0,-1.0,0,noche
0,-8.0,0,noche
0,-4.0,0,noche
0,1.0,0,noche
0,0.0,0,noche
0,-2.0,0,noche
0,-5.0,0,noche
0,-8.0,0,noche
0,-3.0,0,noche
0,-4.0,0,noche
0,-7.0,0,noche
0,3.0,0,noche
0,-1.0,0,noche
0,-10.0,0,noche
1,-9.0,0,noche
1,-4.0,0,noche
1,25.0,1,noche
1,-5.0,0,noche
1,6.0,0,noche
1,-6.0,0,noche
1,91.0,1,noche
1,68.0,1,noche
1,-9.0,0,noche
1,-6.0,0,noche
1,-9.0,0,noche
1,-10.0,0,noche
1,-8.0,0,noche
1,-4.0,0,noche
1,-7.0,0,noche
1,-13.0,0,noche
0,-8.0,0,noche
0,7.0,0,mañana
0,9.0,0,mañana
0,24.0,1,mañana
0,62.0,1,mañana
0,26.0,1,mañana
0,1.0,0,mañana
0,5.0,0,mañana
0,10.0,0,mañana
0,12.0,0,mañana
0,33.0,1,mañana
0,-4.0,0,mañana
0,5.0,0,mañana
1,65.0,1,mañana
1,44.0,1,mañana
1,48.0,1,mañana
1,26.0,1,mañana
1,74.0,1,mañana
1,28.0,1,mañana
1,32.0,1,mañana
1,89.0,1,mañana
1,61.0,1,mañana
1,58.0,1,mañana
1,26.0,1,mañana
1,46.0,1,mañana
1,22.0,1,mañana
1,39.0,1,mañana
0,51.0,1,mañana
0,2.0,0,tarde
0,3.0,0,tarde
0,14.0,0,tarde
0,-3.0,0,tarde
0,9.0,0,tarde
0,-6.0,0,tarde
0,2.0,0,tarde
0,-2.0,0,tarde
0,31.0,1,tarde
0,9.0,0,tarde
0,5.0,0,tarde
0,12.0,0,tarde
1,7.0,0,tarde
1,-6.0,0,tarde
1,95.0,1,tarde
1,4.0,0,tarde
1,20.0,1,tarde
1,0.0,0,tarde
1,4.0,0,tarde
1,13.0,0,tarde
1,-3.0,0,tarde
1,10.0,0,tarde
1,-13.0,0,tarde
1,-1.0,0,tarde
1,-5.0,0,tarde
1,0.0,0,tarde
0,27.0,1,tarde
0,-2.0,0,tarde
0,-12.0,0,tarde
0,18.0,1,tarde
0,19.0,1,tarde
0,4.0,0,tarde
0,3.0,0,tarde
0,-3.0,0,tarde
0,-10.0,0,tarde
0,-13.0,0,tarde
0,-4.0,0,tarde
0,-7.0,0,tarde
0,-6.0,0,tarde
0,-3.0,0,tarde
1,7.0,0,tarde
1,1.0,0,tarde
1,-10.0,0,tarde
1,0.0,0,tarde
1,-12.0,0,tarde
1,3.0,0,tarde
1,-5.0,0,tarde
1,2.0,0,tarde
1,-7.0,0,tarde
1,-2.0,0,tarde
1,-7.0,0,tarde
1,-10.0,0,tarde
1,-2.0,0,tarde
1,23.0,1,tarde
1,-3.0,0,tarde
0,24.0,1,tarde
0,-5.0,0,noche
0,-5.0,0,noche
0,-7.0,0,noche
0,-5.0,0,noche
0,3.0,0,noche
0,-6.0,0,noche
0,-1.0,0,noche
0,-1.0,0,noche
0,-2.0,0,noche
0,-14.0,0,noche
0,-6.0,0,noche
0,-12.0,0,noche
0,-7.0,0,noche
1,3.0,0,noche
1,-2.0,0,noche
1,0.0,0,noche
1,-5.0,0,noche
1,3.0,0,noche
1,-4.0,0,noche
1,-7.0,0,noche
1,-8.0,0,noche
1,-6.0,0,noche
1,-1.0,0,noche
1,-9.0,0,noche
1,-5.0,0,noche
1,0.0,0,noche
1,-5.0,0,noche
0,-10.0,0,noche
0,-10.0,0,mañana
0,-2.0,0,mañana
0,87.0,1,mañana
0,-8.0,0,mañana
0,-5.0,0,mañana
0,-3.0,0,mañana
0,30.0,1,mañana
0,3.0,0,mañana
0,-8.0,0,mañana
0,51.0,1,mañana
0,28.0,1,mañana
0,-4.0,0,mañana
0,2.0,0,mañana
0,25.0,1,mañana
1,73.0,1,mañana
1,-9.0,0,mañana
1,-4.0,0,mañana
1,12.0,0,mañana
1,18.0,1,mañana
1,-8.0,0,mañana
1,9.0,0,mañana
1,-8.0,0,mañana
1,5.0,0,mañana
1,16.0,1,mañana
1,52.0,1,mañana
1,4.0,0,mañana
1,53.0,1,mañana
1,24.0,1,mañana
1,1.0,0,mañana
1,9.0,0,mañana
0,19.0,1,mañana
0,-9.0,0,mañana
0,12.0,0,mañana
0,0.0,0,mañana
0,10.0,0,mañana
0,1.0,0,mañana
0,-1.0,0,mañana
0,19.0,1,mañana
0,13.0,0,mañana
0,-10.0,0,mañana
0,73.0,1,mañana
0,48.0,1,mañana
0,-2.0,0,mañana
0,21.0,1,mañana
0,9.0,0,mañana
1,113.0,1,mañana
1,5.0,0,mañana
1,-4.0,0,mañana
1,5.0,0,mañana
1,16.0,1,mañana
1,9.0,0,mañana
1,6.0,0,mañana
1,8.0,0,mañana
1,26.0,1,mañana
1,23.0,1,mañana
1,54.0,1,mañana
1,37.0,1,mañana
1,-2.0,0,mañana
1,8.0,0,mañana
1,11.0,0,mañana
1,0.0,0,mañana
0,27.0,1,mañana
0,18.0,1,tarde
0,1.0,0,tarde
0,64.0,1,tarde
0,9.0,0,tarde
0,55.0,1,tarde
0,11.0,0,tarde
0,76.0,1,tarde
0,61.0,1,tarde
0,8.0,0,tarde
0,53.0,1,tarde
0,42.0,1,tarde
0,79.0,1,tarde
0,26.0,1,tarde
0,45.0,1,tarde
1,24.0,1,tarde
1,15.0,0,tarde
1,106.0,1,tarde
1,83.0,1,tarde
1,22.0,1,tarde
1,22.0,1,tarde
1,47.0,1,tarde
1,29.0,1,tarde
1,32.0,1,tarde
1,28.0,1,tarde
1,31.0,1,tarde
1,34.0,1,tarde
1,56.0,1,tarde
1,17.0,1,tarde
1,15.0,0,tarde
1,20.0,1,tarde
0,19.0,1,tarde
0,-14.0,0,tarde
0,-4.0,0,tarde
0,-5.0,0,tarde
0,4.0,0,tarde
0,7.0,0,tarde
0,1.0,0,tarde
0,13.0,0,tarde
0,108.0,1,tarde
0,23.0,1,tarde
0,12.0,0,tarde
0,-4.0,0,tarde
0,34.0,1,tarde
0,49.0,1,tarde
1,70.0,1,tarde
1,2.0,0,tarde
1,110.0,1,tarde
1,1.0,0,tarde
1,-9.0,0,tarde
1,-3.0,0,tarde
1,17.0,1,tarde
1,11.0,0,tarde
1,-1.0,0,tarde
1,-6.0,0,tarde
1,26.0,1,tarde
1,1.0,0,tarde
1,7.0,0,tarde
1,3.0,0,tarde
1,11.0,0,tarde
1,33.0,1,tarde
0,18.0,1,tarde
0,5.0,0,mañana
0,7.0,0,mañana
0,0.0,0,mañana
0,12.0,0,mañana
0,-13.0,0,mañana
0,3.0,0,mañana
0,-2.0,0,mañana
0,-5.0,0,mañana
0,-11.0,0,mañana
0,146.0,1,mañana
0,-4.0,0,mañana
0,6.0,0,mañana
0,-3.0,0,mañana
0,-3.0,0,mañana
1,20.0,1,mañana
1,3.0,0,mañana
1,-11.0,0,mañana
1,-2.0,0,mañana
1,2.0,0,mañana
1,-6.0,0,mañana
1,12.0,0,mañana
1,0.0,0,mañana
1,-10.0,0,mañana
1,-6.0,0,mañana
1,12.0,0,mañana
1,11.0,0,mañana
1,12.0,0,mañana
1,23.0,1,mañana
1,3.0,0,mañana
1,11.0,0,mañana
0,3.0,0,mañana
0,12.0,0,noche
0,-8.0,0,noche
0,1.0,0,noche
0,11.0,0,noche
0,44.0,1,noche
0,29.0,1,noche
0,62.0,1,noche
0,34.0,1,noche
0,53.0,1,noche
0,25.0,1,noche
0,15.0,0,noche
0,83.0,1,noche
1,55.0,1,noche
1,77.0,1,noche
1,30.0,1,noche
1,15.0,0,noche
1,30.0,1,noche
1,28.0,1,noche
1,14.0,0,noche
1,0.0,0,noche
1,26.0,1,noche
1,17.0,1,noche
1,100.0,1,noche
1,21.0,1,noche
1,85.0,1,noche
1,14.0,0,noche
1,5.0,0,noche
1,40.0,1,noche
0,58.0,1,noche
0,7.0,0,noche
0,16.0,1,noche
1,10.0,0,noche
1,-4.0,0,noche
1,21.0,1,noche
0,31.0,1,mañana
0,6.0,0,mañana
0,0.0,0,mañana
0,79.0,1,mañana
0,4.0,0,mañana
0,18.0,1,mañana
0,2.0,0,mañana
0,1.0,0,mañana
0,1.0,0,mañana
0,1.0,0,mañana
0,9.0,0,mañana
0,-4.0,0,mañana
0,3.0,0,mañana
0,14.0,0,mañana
1,66.0,1,mañana
1,67.0,1,mañana
1,53.0,1,mañana
1,89.0,1,mañana
1,-2.0,0,mañana
1,27.0,1,mañana
1,5.0,0,mañana
1,0.0,0,mañana
1,6.0,0,mañana
1,31.0,1,mañana
1,-5.0,0,mañana
1,-2.0,0,mañana
1,7.0,0,mañana
1,5.0,0,mañana
0,-4.0,0,mañana
0,7.0,0,tarde
0,47.0,1,tarde
0,10.0,0,tarde
0,29.0,1,tarde
0,15.0,0,tarde
0,25.0,1,tarde
0,46.0,1,tarde
0,42.0,1,tarde
0,8.0,0,tarde
0,1.0,0,tarde
0,5.0,0,tarde
0,25.0,1,tarde
0,26.0,1,tarde
0,14.0,0,tarde
1,33.0,1,tarde
1,45.0,1,tarde
1,13.0,0,tarde
1,40.0,1,tarde
1,14.0,0,tarde
1,22.0,1,tarde
1,25.0,1,tarde
1,34.0,1,tarde
1,15.0,0,tarde
1,57.0,1,tarde
1,25.0,1,tarde
1,130.0,1,tarde
1,20.0,1,tarde
1,51.0,1,tarde
1,52.0,1,tarde
1,23.0,1,tarde
0,7.0,0,tarde
1,47.0,1,noche
0,-6.0,0,noche
0,2.0,0,noche
0,-4.0,0,noche
0,-10.0,0,noche
0,0.0,0,noche
0,-13.0,0,noche
0,-2.0,0,noche
0,5.0,0,noche
0,-12.0,0,noche
0,-5.0,0,noche
0,-14.0,0,noche
1,-1.0,0,noche
1,27.0,1,noche
1,-8.0,0,noche
1,-10.0,0,noche
1,-5.0,0,noche
1,-9.0,0,noche
1,0.0,0,noche
1,-12.0,0,noche
1,-3.0,0,noche
1,5.0,0,noche
1,0.0,0,noche
1,0.0,0,noche
1,-2.0,0,noche
1,90.0,1,noche
1,0.0,0,noche
0,-11.0,0,noche
0,-2.0,0,mañana
0,-1.0,0,mañana
0,4.0,0,mañana
0,-2.0,0,mañana
0,1.0,0,mañana
0,1.0,0,mañana
0,25.0,1,mañana
0,25.0,1,mañana
0,4.0,0,mañana
0,-12.0,0,mañana
1,0.0,0,mañana
1,-6.0,0,mañana
1,10.0,0,mañana
1,-2.0,0,mañana
1,8.0,0,mañana
1,-2.0,0,mañana
1,17.0,1,mañana
1,-4.0,0,mañana
1,-2.0,0,mañana
1,-1.0,0,mañana
1,-3.0,0,mañana
0,2.0,0,mañana
0,-6.0,0,tarde
0,0.0,0,tarde
0,-2.0,0,tarde
0,6.0,0,tarde
0,-6.0,0,tarde
0,0.0,0,tarde
0,0.0,0,tarde
0,6.0,0,tarde
1,-7.0,0,tarde
1,51.0,1,tarde
1,-2.0,0,tarde
1,0.0,0,tarde
1,30.0,1,tarde
1,13.0,0,tarde
1,10.0,0,tarde
1,12.0,0,tarde
1,2.0,0,tarde
0,-1.0,0,noche
0,3.0,0,noche
0,2.0,0,noche
0,-3.0,0,noche
0,5.0,0,noche
0,0.0,0,noche
0,4.0,0,noche
0,4.0,0,noche
0,0.0,0,noche
0,6.0,0,noche
0,9.0,0,noche
0,8.0,0,noche
0,-9.0,0,noche
0,-1.0,0,noche
1,9.0,0,noche
1,-9.0,0,noche
1,-3.0,0,noche
1,0.0,0,noche
1,1.0,0,noche
1,9.0,0,noche
1,-5.0,0,noche
1,-2.0,0,noche
1,-4.0,0,noche
1,1.0,0,noche
1,-4.0,0,noche
1,0.0,0,noche
1,61.0,1,noche
1,-1.0,0,noche
1,5.0,0,noche
1,5.0,0,noche
0,20.0,1,noche
0,10.0,0,mañana
0,0.0,0,mañana
0,8.0,0,mañana
0,6.0,0,mañana
0,-9.0,0,mañana
0,3.0,0,mañana
0,12.0,0,mañana
0,7.0,0,mañana
0,-1.0,0,mañana
0,16.0,1,mañana
0,3.0,0,mañana
0,0.0,0,mañana
0,17.0,1,noche
0,-3.0,0,mañana
1,56.0,1,mañana
1,-5.0,0,mañana
1,4.0,0,mañana
1,2.0,0,mañana
1,-12.0,0,mañana
1,8.0,0,mañana
1,-4.0,0,mañana
1,-8.0,0,mañana
1,-7.0,0,mañana
1,-2.0,0,mañana
1,41.0,1,mañana
1,0.0,0,mañana
1,4.0,0,mañana
1,-11.0,0,mañana
1,-1.0,0,mañana
0,24.0,1,mañana
0,-4.0,0,noche
0,9.0,0,noche
0,2.0,0,noche
0,-1.0,0,noche
0,5.0,0,noche
0,-3.0,0,noche
0,-7.0,0,noche
0,-9.0,0,noche
0,3.0,0,noche
0,1.0,0,noche
0,-4.0,0,noche
1,4.0,0,noche
1,2.0,0,noche
1,-7.0,0,noche
1,-3.0,0,noche
1,9.0,0,noche
1,60.0,1,noche
1,-3.0,0,noche
1,18.0,1,noche
1,1.0,0,noche
1,-8.0,0,noche
1,-7.0,0,noche
1,-11.0,0,noche
1,2.0,0,noche
1,-13.0,0,noche
1,7.0,0,noche
1,0.0,0,noche
0,-7.0,0,noche
0,11.0,0,mañana
0,0.0,0,mañana
0,23.0,1,mañana
0,8.0,0,mañana
0,20.0,1,mañana
0,5.0,0,mañana
0,2.0,0,mañana
0,14.0,0,mañana
0,21.0,1,mañana
0,20.0,1,mañana
0,3.0,0,mañana
0,2.0,0,mañana
0,-4.0,0,mañana
1,26.0,1,mañana
1,-1.0,0,mañana
1,21.0,1,mañana
1,39.0,1,mañana
1,-4.0,0,mañana
1,25.0,1,mañana
1,-2.0,0,mañana
1,4.0,0,mañana
1,5.0,0,mañana
1,-6.0,0,mañana
1,17.0,1,mañana
1,1.0,0,mañana
1,18.0,1,mañana
1,-1.0,0,mañana
1,31.0,1,mañana
1,13.0,0,mañana
0,10.0,0,mañana
0,-14.0,0,noche
0,0.0,0,noche
0,5.0,0,noche
0,-13.0,0,noche
0,2.0,0,noche
0,-2.0,0,noche
0,-6.0,0,noche
0,20.0,1,noche
0,9.0,0,noche
0,18.0,1,noche
0,13.0,0,noche
0,8.0,0,noche
0,-12.0,0,noche
0,0.0,0,noche
1,9.0,0,noche
1,-4.0,0,noche
1,1.0,0,noche
1,-7.0,0,noche
1,-6.0,0,noche
1,2.0,0,noche
1,10.0,0,noche
1,15.0,0,noche
1,-4.0,0,noche
1,-12.0,0,noche
1,-7.0,0,noche
1,-12.0,0,noche
1,-9.0,0,noche
1,-11.0,0,noche
1,-3.0,0,noche
1,14.0,0,noche
0,8.0,0,noche
0,1.0,0,noche
0,14.0,0,noche
0,37.0,1,noche
0,6.0,0,noche
0,12.0,0,noche
0,12.0,0,noche
0,5.0,0,noche
0,11.0,0,noche
0,12.0,0,noche
0,9.0,0,noche
0,15.0,0,noche
0,56.0,1,noche
0,4.0,0,noche
0,23.0,1,noche
1,-3.0,0,noche
1,0.0,0,noche
1,-1.0,0,noche
1,7.0,0,noche
1,10.0,0,noche
1,15.0,0,noche
1,-3.0,0,noche
1,19.0,1,noche
1,6.0,0,noche
1,20.0,1,noche
1,-2.0,0,noche
1,10.0,0,noche
1,6.0,0,noche
1,18.0,1,noche
1,4.0,0,noche
1,22.0,1,noche
0,7.0,0,noche
0,-2.0,0,noche
0,3.0,0,noche
0,8.0,0,noche
0,33.0,1,noche
0,0.0,0,noche
0,7.0,0,noche
0,10.0,0,noche
0,-13.0,0,noche
0,-4.0,0,noche
0,-3.0,0,noche
0,-6.0,0,noche
0,0.0,0,noche
0,6.0,0,noche
0,-3.0,0,noche
1,0.0,0,tarde
1,21.0,1,noche
1,2.0,0,noche
1,13.0,0,noche
1,-4.0,0,noche
1,-8.0,0,noche
1,4.0,0,noche
1,-2.0,0,noche
1,-8.0,0,noche
1,6.0,0,noche
1,118.0,1,tarde
1,-3.0,0,noche
1,-5.0,0,noche
1,25.0,1,noche
0,-1.0,0,noche
0,-8.0,0,mañana
0,-4.0,0,mañana
0,0.0,0,mañana
0,30.0,1,mañana
0,-7.0,0,mañana
0,14.0,0,mañana
0,-5.0,0,mañana
0,-8.0,0,mañana
0,-13.0,0,mañana
0,-12.0,0,mañana
0,130.0,1,mañana
1,20.0,1,mañana
1,-3.0,0,mañana
1,-13.0,0,mañana
1,0.0,0,mañana
1,12.0,0,mañana
1,-9.0,0,mañana
1,-8.0,0,mañana
1,-13.0,0,mañana
1,-12.0,0,mañana
1,-8.0,0,mañana
1,-4.0,0,mañana
1,-11.0,0,mañana
1,-11.0,0,mañana
1,-8.0,0,mañana
0,-2.0,0,mañana
0,39.0,1,tarde
0,45.0,1,tarde
0,1.0,0,tarde
0,51.0,1,tarde
0,5.0,0,tarde
0,11.0,0,tarde
0,12.0,0,tarde
0,-3.0,0,tarde
0,36.0,1,tarde
0,67.0,1,tarde
0,117.0,1,tarde
0,22.0,1,tarde
0,70.0,1,tarde
0,105.0,1,tarde
1,58.0,1,tarde
1,68.0,1,tarde
1,18.0,1,tarde
1,18.0,1,tarde
1,34.0,1,tarde
1,70.0,1,tarde
1,28.0,1,tarde
1,53.0,1,tarde
1,57.0,1,tarde
1,16.0,1,tarde
1,26.0,1,tarde
1,43.0,1,tarde
1,7.0,0,tarde
1,8.0,0,tarde
1,5.0,0,tarde
1,15.0,0,tarde
0,42.0,1,tarde
0,0.0,0,noche
0,-10.0,0,noche
1,7.0,0,noche
1,26.0,1,noche
1,0.0,0,noche
0,-7.0,0,noche
0,6.0,0,noche
0,8.0,0,noche
0,84.0,1,noche
0,73.0,1,noche
1,90.0,1,noche
1,16.0,1,noche
1,27.0,1,noche
1,25.0,1,noche
1,7.0,0,noche
1,13.0,0,noche
1,18.0,1,noche
0,9.0,0,noche
1,-11.0,0,noche
1,-3.0,0,noche
0,-11.0,0,noche
0,-6.0,0,noche
0,0.0,0,noche
0,5.0,0,noche
0,-14.0,0,noche
0,2.0,0,noche
1,2.0,0,noche
1,-14.0,0,noche
1,-2.0,0,noche
1,2.0,0,noche
1,-2.0,0,noche
0,-13.0,0,noche
0,-14.0,0,noche
0,9.0,0,noche
0,-11.0,0,noche
0,7.0,0,noche
1,5.0,0,noche
1,-11.0,0,noche
1,-8.0,0,noche
1,18.0,1,noche
1,-11.0,0,noche
1,-11.0,0,noche
0,2.0,0,mañana
0,10.0,0,mañana
0,-4.0,0,mañana
0,1.0,0,mañana
0,6.0,0,mañana
0,1.0,0,mañana
0,4.0,0,mañana
0,-5.0,0,mañana
0,0.0,0,mañana
0,22.0,1,mañana
0,2.0,0,mañana
0,-1.0,0,mañana
0,6.0,0,mañana
0,-3.0,0,mañana
1,35.0,1,mañana
1,16.0,1,mañana
1,23.0,1,mañana
1,17.0,1,mañana
1,5.0,0,mañana
1,-3.0,0,mañana
1,3.0,0,mañana
1,13.0,0,mañana
1,0.0,0,mañana
1,4.0,0,mañana
1,-2.0,0,mañana
1,2.0,0,mañana
1,1.0,0,mañana
1,0.0,0,mañana
1,2.0,0,mañana
1,-1.0,0,mañana
0,34.0,1,mañana
0,-11.0,0,mañana
0,-2.0,0,mañana
0,-12.0,0,mañana
0,-6.0,0,mañana
0,-6.0,0,mañana
0,15.0,0,mañana
0,-6.0,0,mañana
0,-9.0,0,mañana
0,-8.0,0,mañana
1,47.0,1,mañana
1,9.0,0,mañana
1,5.0,0,mañana
1,-4.0,0,mañana
1,12.0,0,mañana
1,3.0,0,mañana
1,-4.0,0,mañana
1,65.0,1,mañana
1,-6.0,0,mañana
1,-10.0,0,mañana
1,4.0,0,mañana
0,47.0,1,mañana
0,42.0,1,mañana
0,-1.0,0,mañana
0,0.0,0,mañana
0,-7.0,0,mañana
0,0.0,0,mañana
0,-3.0,0,mañana
0,-8.0,0,mañana
0,-1.0,0,mañana
0,6.0,0,mañana
0,7.0,0,mañana
0,68.0,1,mañana
0,-3.0,0,mañana
0,65.0,1,mañana
0,-5.0,0,mañana
1,3.0,0,mañana
1,-3.0,0,mañana
1,2.0,0,mañana
1,5.0,0,mañana
1,-8.0,0,mañana
1,1.0,0,mañana
1,6.0,0,mañana
1,-3.0,0,mañana
1,-7.0,0,mañana
1,5.0,0,mañana
1,-5.0,0,mañana
1,-5.0,0,mañana
1,-3.0,0,mañana
1,-2.0,0,mañana
1,-4.0,0,mañana
0,-4.0,0,mañana
0,35.0,1,tarde
0,30.0,1,tarde
0,8.0,0,tarde
0,53.0,1,tarde
0,4.0,0,tarde
0,47.0,1,tarde
0,48.0,1,tarde
0,9.0,0,tarde
1,-1.0,0,tarde
1,101.0,1,tarde
1,14.0,0,tarde
1,108.0,1,tarde
1,81.0,1,tarde
1,74.0,1,tarde
1,40.0,1,tarde
0,-2.0,0,noche
0,-8.0,0,noche
0,0.0,0,noche
0,-4.0,0,noche
0,-5.0,0,noche
0,-11.0,0,noche
0,1.0,0,noche
0,-3.0,0,noche
0,-10.0,0,noche
0,2.0,0,noche
0,-1.0,0,noche
0,-2.0,0,noche
0,2.0,0,noche
0,-2.0,0,noche
1,23.0,1,tarde
1,3.0,0,noche
1,7.0,0,noche
1,2.0,0,noche
1,-9.0,0,noche
1,1.0,0,noche
1,-9.0,0,noche
1,-9.0,0,noche
1,-13.0,0,noche
1,-14.0,0,noche
1,-13.0,0,noche
1,-10.0,0,noche
1,-9.0,0,noche
1,-12.0,0,noche
1,-8.0,0,noche
1,-5.0,0,noche
0,-11.0,0,noche
0,17.0,1,noche
0,40.0,1,noche
0,118.0,1,noche
0,11.0,0,noche
0,43.0,1,noche
0,51.0,1,noche
1,31.0,1,noche
1,-3.0,0,noche
1,1.0,0,noche
1,59.0,1,noche
1,22.0,1,noche
1,10.0,0,noche
0,8.0,0,noche
0,7.0,0,tarde
0,8.0,0,tarde
0,8.0,0,tarde
0,44.0,1,tarde
0,18.0,1,tarde
0,9.0,0,tarde
0,35.0,1,tarde
0,0.0,0,tarde
0,8.0,0,tarde
1,13.0,0,tarde
1,8.0,0,tarde
1,23.0,1,tarde
1,9.0,0,tarde
1,6.0,0,tarde
1,3.0,0,tarde
1,42.0,1,tarde
1,-4.0,0,tarde
1,10.0,0,tarde
1,6.0,0,tarde
0,16.0,1,tarde
0,24.0,1,tarde
0,6.0,0,tarde
0,7.0,0,tarde
0,38.0,1,tarde
0,21.0,1,tarde
0,9.0,0,tarde
0,14.0,0,tarde
0,-8.0,0,tarde
0,-3.0,0,tarde
0,15.0,0,tarde
0,11.0,0,tarde
0,9.0,0,tarde
0,9.0,0,tarde
0,3.0,0,tarde
1,33.0,1,tarde
1,29.0,1,tarde
1,1.0,0,tarde
1,21.0,1,tarde
1,8.0,0,tarde
1,8.0,0,tarde
1,7.0,0,tarde
1,8.0,0,tarde
1,-2.0,0,tarde
1,4.0,0,tarde
1,8.0,0,tarde
1,-1.0,0,tarde
1,16.0,1,tarde
